1460972|010856|NEGRITA REFRESCO MARACUYA 12X1|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|6.0637|8.3700
1460972|010853|NEGRITA REFRESCO NARANJA 12X15|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|6.0637|8.3700
1460972|010854|NEGRITA REFRESCO PIÑA 12X15GR.|ALICORP S.A.A.|0|Negrita|Negrita|Negrita|Negrita Refresco|Alicorp CM|Alicorp|P|1|1|0|6.0638|8.3700
1460972|010521|NICOLINI CABELLO DE ANGEL 40X2|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Nicolini|Fideos Nicolini Cabello Angel|Alicorp CM|Alicorp|P|40|40|0|.0000|.7600
1460972|010522|NICOLINI TALLARIN 20X500GR.|ALICORP S.A.A.|0|Fideos|Fideos|Fideos Nicolini|Fideos Nicolini Tallarin|Alicorp CM|Alicorp|P|20|20|0|.0000|1.5200
1460972|010325|PILAS PANASONIC AAA DISPLAY  X|ALICORP S.A.A.||Baterias|Baterias|Baterias Panasonic|Baterias Panasonic|Alicorp CM|Alicorp|P|1|1|0|17.3559|24.0300
1460972|010038|PILAS PANASONIC CHICAS DISPLAY|ALICORP S.A.A.||Baterias|Baterias|Baterias Panasonic|Baterias Panasonic|Alicorp CM|Alicorp|P|1|1|0|7.6653|11.2000
1460972|010040|PILAS PANASONIC GRANDE DISPLAY|ALICORP S.A.A.||Baterias|Baterias|Baterias Panasonic|Baterias Panasonic|Alicorp CM|Alicorp|P|1|1|0|25.3220|34.6400
1460972|070202|PROMO POLOS HARINA INCA|ALICORP S.A.A.|0|Promocion|Promocion|Promocion|Promocion|Promocion|Promocion|A|1|1|1|.0000|9.9100
1460972|070279|PROMO BOLSAS C/LOGO MIMASKOT|ALICORP S.A.A.|0|Promocion|Promocion|Promocion|Promocion|Promocion|Promocion|A|1|1|1|.0000|4.7300
